885	STBA	S&T Bancorp, Inc.	1.54B	41.08	-4.84%	391.89M
886	ELVN	Enliven Therapeutics, Inc.	1.53B	25.78	-4.62%	-
887	ROCK	Gibraltar Industries, Inc.	1.53B	51.78	1.23%	1.38B
888	SKYT	SkyWater Technology, Inc.	1.52B	31.32	-5.32%	346.59M
889	LILA	Liberty Latin America Ltd.	1.52B	7.57	-2.95%	4.43B
890	BVC	BitVentures Limited	1.51B	9.00	-5.16%	-
891	ZD	Ziff Davis, Inc.	1.51B	38.21	-4.57%	1.46B
892	GABC	German American Bancorp, Inc.	1.51B	40.25	-3.27%	312.78M
893	ATAI	AtaiBeckley Inc.	1.51B	4.150	4.53%	3.02M
894	NVCR	NovoCure Limited	1.51B	13.45	-5.21%	642.27M
895	HOPE	Hope Bancorp, Inc.	1.50B	11.74	-3.53%	431.63M
896	AMSC	American Superconductor Corporation	1.50B	33.28	0.54%	266.28M
897	CSIQ	Canadian Solar Inc.	1.50B	22.43	4.57%	5.90B
898	LKFN	Lakeland Financial Corporation	1.50B	58.75	-1.77%	248.27M
899	XPEL	XPEL, Inc.	1.49B	53.96	-0.48%	461.46M
900	OUST	Ouster, Inc.	1.49B	24.84	-8.81%	137.30M
901	NVAX	Novavax, Inc.	1.49B	9.17	-5.95%	1.06B
902	DBVT	DBV Technologies S.A.	1.48B	24.47	6.18%	5.50M
903	HIMX	Himax Technologies, Inc.	1.47B	8.42	-1.75%	866.32M
904	QCRH	QCR Holdings, Inc.	1.47B	87.08	-3.28%	336.62M
905	EXPI	eXp World Holdings, Inc.	1.47B	9.23	-1.28%	4.68B
906	INVA	Innoviva, Inc.	1.46B	19.56	-0.91%	388.52M
907	ARHS	Arhaus, Inc.	1.46B	10.36	-3.27%	1.36B
908	TWFG	TWFG, Inc.	1.45B	25.86	-0.08%	230.00M
909	SVRA	Savara Inc.	1.45B	6.02	-6.81%	-
910	IMOS	ChipMOS TECHNOLOGIES INC.	1.45B	41.94	0.33%	748.31M
911	LILAK	Liberty Latin America Ltd.	1.44B	7.70	-3.02%	4.43B
912	SCZM	Santacruz Silver Mining Ltd.	1.44B	15.67	8.44%	305.27M
913	DCOM	Dime Community Bancshares, Inc.	1.44B	32.82	-3.10%	409.90M
914	COLL	Collegium Pharmaceutical, Inc.	1.44B	45.50	-3.40%	757.07M
915	CNXN	PC Connection, Inc.	1.44B	56.89	-2.18%	2.88B
916	KMTS	Kestra Medical Technologies, Ltd.	1.44B	24.60	-0.45%	74.26M
917	FIVN	Five9, Inc.	1.43B	18.32	-2.91%	1.13B
918	BCRX	BioCryst Pharmaceuticals, Inc.	1.43B	6.79	0.59%	599.82M
919	ABTC	American Bitcoin Corp.	1.42B	1.535	-1.60%	122.50M
920	TRUP	Trupanion, Inc.	1.42B	32.82	1.14%	1.40B
921	ACHC	Acadia Healthcare Company, Inc.	1.41B	15.23	0.53%	3.27B
922	TRS	TriMas Corporation	1.40B	34.50	0.52%	1.01B
923	CNOB	ConnectOne Bancorp, Inc.	1.40B	27.94	-2.85%	295.96M
924	RBCAA	Republic Bancorp, Inc.	1.40B	71.71	-4.46%	378.27M
925	NEXT	NextDecade Corporation	1.40B	5.27	0.76%	-
926	FSLY	Fastly, Inc.	1.39B	9.29	-0.96%	591.99M
927	IMKTA	Ingles Markets, Incorporated	1.38B	72.55	0.32%	5.33B
928	NSSC	Napco Security Technologies, Inc.	1.37B	38.53	-2.87%	186.79M
929	CRAI	CRA International, Inc.	1.37B	209.05	-3.17%	731.06M
930	DHC	Diversified Healthcare Trust	1.37B	5.66	-1.22%	1.54B
931	AMPL	Amplitude, Inc.	1.37B	10.25	-2.01%	329.92M
932	GILT	Gilat Satellite Networks Ltd.	1.36B	18.65	1.19%	392.83M
933	ASTH	Astrana Health, Inc.	1.36B	27.16	-1.59%	2.90B
934	LMRI	Lumexa Imaging Holdings, Inc.	1.36B	14.40	-2.04%	1.00B
935	PSEC	Prospect Capital Corporation	1.36B	2.890	1.05%	680.75M
936	TNDM	Tandem Diabetes Care, Inc.	1.35B	19.90	-3.35%	1.01B
937	PHAR	Pharming Group N.V.	1.35B	19.70	-1.15%	362.27M
938	DSGR	Distribution Solutions Group, Inc.	1.35B	29.05	-2.68%	1.98B
939	IVA	Inventiva S.A.	1.34B	7.15	1.27%	19.93M
940	PLTK	Playtika Holding Corp.	1.34B	3.560	0.85%	2.73B
941	CLOV	Clover Health Investments, Corp.	1.34B	2.590	-3.36%	1.77B
942	MLKN	MillerKnoll, Inc.	1.34B	19.59	-3.16%	3.75B
943	AHCO	AdaptHealth Corp.	1.34B	10.09	-3.90%	3.26B
944	PDFS	PDF Solutions, Inc.	1.34B	33.83	-2.90%	206.71M
945	ELE	Elemental Royalty Corporation	1.33B	20.98	6.12%	33.12M
946	HCSG	Healthcare Services Group, Inc.	1.33B	18.91	-0.53%	1.81B
947	AFYA	Afya Limited	1.33B	14.67	2.44%	681.74M
948	IMTX	Immatics N.V.	1.33B	9.91	-2.36%	99.45M
949	CSWC	Capital Southwest Corporation	1.33B	23.08	-	217.27M
950	MGIC	Magic Software Enterprises Ltd.	1.32B	26.94	1.09%	603.22M
951	NNNN	Anbio Biotechnology	1.32B	30.12	5.28%	6.92M
952	WLTH	Wealthfront Corporation	1.32B	8.79	-4.46%	351.54M
953	COHU	Cohu, Inc.	1.32B	28.23	-4.21%	424.85M
954	ANAB	AnaptysBio, Inc.	1.32B	47.54	0.44%	169.47M
955	IMSR	Terrestrial Energy Inc.	1.31B	12.40	-6.56%	-1.04K
956	PSNY	Polestar Automotive Holding UK PLC	1.30B	16.86	-1.69%	2.55B
957	RLAY	Relay Therapeutics, Inc.	1.29B	7.43	-2.24%	8.36M
958	EZPW	EZCORP, Inc.	1.29B	21.13	-3.03%	1.27B
959	SANA	Sana Biotechnology, Inc.	1.29B	4.830	-3.40%	-
960	EVO	Evotec SE	1.28B	3.630	1.11%	887.40M
961	RAPP	Rapport Therapeutics, Inc.	1.28B	26.93	-3.55%	-
962	IRMD	IRADIMED CORPORATION	1.28B	100.86	-2.92%	80.51M
963	TRVI	Trevi Therapeutics, Inc.	1.28B	9.99	-8.68%	-
964	TSHA	Taysha Gene Therapies, Inc.	1.28B	4.660	-8.45%	6.31M
965	WLFC	Willis Lease Finance Corporation	1.27B	187.05	-1.24%	674.38M
966	VITL	Vital Farms, Inc.	1.27B	28.38	-5.75%	711.88M
967	ABCL	AbCellera Biologics Inc.	1.27B	4.240	-8.62%	35.33M
968	CCEC	Capital Clean Energy Carriers Corp.	1.27B	21.45	0.20%	421.80M
969	METCB	Ramaco Resources, Inc.	1.26B	14.50	3.50%	579.50M
970	EYPT	EyePoint, Inc.	1.26B	15.18	-7.10%	42.34M
971	TRIN	Trinity Capital Inc.	1.25B	16.52	-1.20%	268.27M
972	XERS	Xeris Biopharma Holdings, Inc.	1.23B	7.44	-2.23%	266.14M
973	CSTL	Castle Biosciences, Inc.	1.23B	42.24	0.21%	343.53M
974	JCAP	Jefferson Capital, Inc.	1.23B	22.21	-1.86%	573.79M
975	WABC	Westamerica Bancorporation	1.23B	49.91	-2.61%	258.40M
976	DAWN	Day One Biopharmaceuticals, Inc.	1.23B	11.95	-3.16%	133.67M
977	ECPG	Encore Capital Group, Inc.	1.23B	54.98	-2.21%	1.56B
978	OPRA	Opera Limited	1.21B	13.51	-1.96%	583.45M
979	PZZA	Papa John's International, Inc.	1.21B	36.90	-1.78%	2.09B
980	SDGR	Schrödinger, Inc.	1.21B	16.42	-5.25%	256.95M
981	GIII	G-III Apparel Group, Ltd.	1.21B	28.65	-1.75%	3.03B
982	CAPR	Capricor Therapeutics, Inc.	1.20B	23.20	-4.01%	11.13M
983	ULCC	Frontier Group Holdings, Inc.	1.20B	5.24	1.35%	3.73B
984	BLFS	BioLife Solutions, Inc.	1.20B	24.87	-4.27%	100.14M
985	TBLA	Taboola.com Ltd.	1.20B	4.150	0.24%	1.88B
986	AMPH	Amphastar Pharmaceuticals, Inc.	1.19B	25.92	-0.88%	723.31M
987	DMLP	Dorchester Minerals, L.P.	1.19B	24.64	4.10%	143.80M
988	LGIH	LGI Homes, Inc.	1.18B	51.17	-3.33%	1.79B
989	NAVI	Navient Corporation	1.18B	12.08	-1.23%	443.00M
990	ORIC	ORIC Pharmaceuticals, Inc.	1.17B	11.99	-0.50%	-
991	ANPA	Rich Sparkle Holdings Limited	1.16B	53.02	0.59%	5.83M
992	PLPC	Preformed Line Products Company	1.16B	237.08	-5.33%	663.35M
993	SEPN	Septerna, Inc.	1.15B	25.80	-3.26%	22.05M
994	CCOI	Cogent Communications Holdings, Inc.	1.15B	24.29	-1.70%	907.23M
995	HLIT	Harmonic Inc.	1.15B	10.25	-2.38%	635.71M
996	GEMI	Gemini Space Station, Inc.	1.14B	9.72	-3.48%	162.53M
997	AKTS	Aktis Oncology, Inc.	1.14B	21.65	-3.35%	5.56M
998	EVLV	Evolv Technologies Holdings, Inc.	1.14B	6.51	1.09%	136.50M
999	AMAL	Amalgamated Financial Corp.	1.13B	38.02	-1.09%	305.84M
1000	OCSL	Oaktree Specialty Lending Corporation	1.13B	12.86	-0.23%	316.80M
1001	MLTX	MoonLake Immunotherapeutics	1.13B	15.86	1.54%	-
1002	SAFT	Safety Insurance Group, Inc.	1.13B	76.06	0.08%	1.23B
1003	THRM	Gentherm Incorporated	1.12B	36.70	-1.98%	1.47B
1004	UPBD	Upbound Group, Inc.	1.12B	19.29	-0.87%	4.58B
1005	ELVR	Elevra Lithium Limited	1.12B	66.16	-0.09%	146.44M
1006	CTBI	Community Trust Bancorp, Inc.	1.11B	61.11	-2.88%	270.16M
1007	AEBI	Aebi Schmidt Holding AG	1.11B	14.29	-3.12%	1.30B
1008	NUTX	Nutex Health Inc.	1.10B	156.21	-2.01%	981.20M
1009	ASTE	Astec Industries, Inc.	1.10B	48.29	-3.01%	1.37B
1010	PEBO	Peoples Bancorp Inc.	1.10B	31.40	-3.65%	417.15M
1011	ASST	Strive Asset Management, LLC	1.09B	0.871	0.06%	5.51M
1012	INBX	Inhibrx Biosciences, Inc.	1.09B	74.66	-6.08%	1.40M
1013	HDL	Super Hi International Holding Ltd.	1.09B	16.26	1.57%	820.87M
1014	MOMO	Hello Group Inc.	1.09B	6.91	-	1.46B
1015	ICHR	Ichor Holdings, Ltd.	1.08B	31.42	-4.99%	957.34M
1016	ZBIO	Zenas BioPharma, Inc.	1.08B	20.09	-1.52%	15.00M
1017	SIFY	Sify Technologies Limited	1.07B	14.85	-4.32%	473.54M
1018	RDWR	Radware Ltd.	1.07B	24.66	1.02%	294.64M
1019	ROOT	Root, Inc.	1.07B	68.91	-0.04%	1.45B
1020	MFIC	MidCap Financial Investment Corporation	1.07B	11.45	-0.95%	324.68M
1021	ALNT	Allient Inc.	1.07B	63.02	-1.15%	533.13M
1022	CRTO	Criteo S.A.	1.07B	20.29	1.76%	1.96B
1023	CRON	Cronos Group Inc.	1.07B	2.780	3.73%	132.36M
1024	ASPI	ASP Isotopes Inc.	1.06B	8.48	4.31%	8.38M
1025	OCFC	OceanFirst Financial Corp.	1.06B	18.48	-3.70%	388.75M
1026	PHAT	Phathom Pharmaceuticals, Inc.	1.06B	13.50	-4.86%	147.19M
1027	PNTG	The Pennant Group, Inc.	1.06B	30.53	-2.02%	847.27M
1028	POET	POET Technologies Inc.	1.06B	6.91	-0.43%	762.70K
1029	TLRY	Tilray Brands, Inc.	1.05B	9.05	-0.88%	837.32M
1030	FSUN	FirstSun Capital Bancorp	1.05B	37.72	-5.54%	384.50M
1031	VIR	Vir Biotechnology, Inc.	1.05B	7.56	2.16%	16.86M
1032	PENG	Penguin Solutions, Inc.	1.05B	20.00	-3.52%	1.37B
1033	CDNA	CareDx, Inc.	1.05B	20.42	-2.85%	358.00M
1034	CMPX	Compass Therapeutics, Inc.	1.05B	5.90	-5.90%	850.00K
1035	SBGI	Sinclair, Inc.	1.05B	15.05	-2.53%	3.34B
1036	DAKT	Daktronics, Inc.	1.05B	21.51	-2.09%	770.28M
1037	IGIC	International General Insurance Holdings Ltd.	1.05B	24.77	0.73%	525.81M
1038	OSBC	Old Second Bancorp, Inc.	1.05B	19.90	-6.40%	311.34M
1039	IOVA	Iovance Biotherapeutics, Inc.	1.05B	2.640	-1.86%	250.43M
1040	OLPX	Olaplex Holdings, Inc.	1.04B	1.560	-3.70%	418.58M
1041	GHRS	GH Research PLC	1.04B	16.73	-0.06%	-
1042	SSII	SS Innovations International, Inc.	1.04B	5.36	-2.99%	36.07M
1043	SLDP	Solid Power, Inc.	1.04B	5.42	-2.69%	19.80M
1044	MRTN	Marten Transport, Ltd.	1.03B	12.66	-2.24%	903.98M
1045	GLDD	Great Lakes Dredge & Dock Corporation	1.03B	15.41	-2.16%	834.60M
1046	TBPH	Theravance Biopharma, Inc.	1.03B	20.24	-2.41%	80.33M
1047	PLSE	Pulse Biosciences, Inc.	1.02B	15.09	3.71%	86.00K
1048	TASK	TaskUs, Inc.	1.02B	11.29	-1.14%	1.14B
1049	PFBC	Preferred Bank	1.02B	83.72	-9.21%	281.24M
1050	NBTX	Nanobiotix S.A.	1.01B	20.94	-2.06%	11.93M
1051	OPK	OPKO Health, Inc.	1.01B	1.320	-2.94%	642.07M
1052	ANNX	Annexon, Inc.	1.01B	6.78	-2.59%	-
1053	PVLA	Palvella Therapeutics, Inc.	1.01B	85.30	-7.36%	-
1054	BBOT	BridgeBio Oncology Therapeutics, Inc.	1.01B	12.62	12.18%	-
1055	SPRY	ARS Pharmaceuticals, Inc.	1.01B	10.21	-3.41%	142.77M
1056	FWRG	First Watch Restaurant Group, Inc.	1.01B	16.51	-2.65%	1.17B
1057	VTYX	Ventyx Biosciences, Inc.	1.01B	14.03	0.79%	-
1058	FMBH	First Mid Bancshares, Inc.	1.01B	41.88	-3.52%	335.10M
1059	NEGG	Newegg Commerce, Inc.	1.00B	48.96	5.68%	1.31B
1060	EH	EHang Holdings Limited	991.88M	13.79	-0.22%	60.40M
1061	CDNL	Cardinal Infrastructure Group Inc.	985.81M	27.04	0.30%	395.16M
1062	MVST	Microvast Holdings, Inc.	982.75M	3.010	-0.99%	444.50M
1063	INDI	indie Semiconductor, Inc.	981.76M	4.470	-2.40%	217.40M
1064	LQDT	Liquidity Services, Inc.	979.62M	31.80	-0.62%	476.67M
1065	NBN	Northeast Bank	977.29M	113.85	-5.32%	214.70M
1066	LOT	Lotus Technology Inc.	970.82M	1.430	-5.30%	627.28M
1067	GSM	Ferroglobe PLC	964.86M	5.17	1.57%	1.37B
1068	BHRB	Burke & Herbert Financial Services Corp.	961.83M	63.92	-4.53%	340.51M
1069	GO	Grocery Outlet Holding Corp.	961.74M	9.80	-0.61%	4.57B
1070	BBSI	Barrett Business Services, Inc.	961.69M	37.56	-1.24%	1.22B
1071	MSEX	Middlesex Water Company	958.88M	52.29	-2.23%	194.82M
1072	AVBP	ArriVent BioPharma, Inc.	958.35M	23.22	-7.88%	-
1073	OMDA	Omada Health, Inc.	956.30M	16.52	2.86%	232.34M
1074	AVO	Mission Produce, Inc.	953.50M	13.46	-	1.39B
1075	UVSP	Univest Financial Corporation	952.51M	33.43	-3.74%	309.14M
1076	STAA	STAAR Surgical Company	952.06M	19.14	-3.77%	230.59M
1077	EVGO	EVgo, Inc.	951.67M	3.090	-0.32%	333.13M
1078	MRVI	Maravai LifeSciences Holdings, Inc.	948.67M	3.710	-3.13%	192.44M
1079	AEVA	Aeva Technologies, Inc.	948.66M	15.79	-13.67%	15.15M
1080	SERV	Serve Robotics Inc.	948.28M	12.74	-3.85%	1.94M
1081	NB	NioCorp Developments Ltd.	946.88M	7.70	5.77%	-
1082	LMB	Limbach Holdings, Inc.	946.54M	81.41	-6.22%	603.58M
1083	RZLV	Rezolve AI PLC	945.35M	3.140	-8.99%	5.30M
1084	SSYS	Stratasys Ltd.	944.92M	11.06	-3.83%	561.46M
1085	CTMX	CytomX Therapeutics, Inc.	938.67M	5.54	-3.15%	113.63M
1086	NMFC	New Mountain Finance Corporation	937.69M	9.09	-0.55%	340.88M
1087	URGN	UroGen Pharma Ltd.	936.18M	20.00	-	96.52M
1088	SNCY	Sun Country Airlines Holdings, Inc.	935.44M	17.50	-1.41%	1.11B
1089	CGBD	Carlyle Secured Lending, Inc.	933.16M	12.80	-0.54%	245.01M
1090	CCXI	Churchill Capital Corp XI	932.02M	10.31	-0.10%	-
1091	CRCT	Cricut, Inc.	931.68M	4.400	1.38%	714.49M
1092	HNRG	Hallador Energy Company	929.97M	20.00	-2.44%	461.14M
1093	YB	Yuanbao Inc.	929.44M	20.26	-1.84%	574.03M
1094	NRDS	NerdWallet, Inc.	929.28M	12.78	-2.81%	795.00M
1095	AXTI	AXT, Inc.	929.18M	17.40	-2.90%	90.39M
1096	IART	Integra LifeSciences Holdings Corporation	926.92M	11.90	-2.38%	1.64B
1097	MOFG	MidWestOne Financial Group, Inc.	923.73M	44.77	-2.70%	221.84M
1098	BCAX	Bicara Therapeutics Inc.	917.05M	16.74	-4.83%	-
1099	DJCO	Daily Journal Corporation	915.80M	664.72	0.09%	87.70M
1100	AHMA	Ambitions Enterprise Management Co. L.L.C	913.75M	30.74	-17.17%	19.77M
1101	ACDC	ProFrac Holding Corp.	913.40M	5.05	-3.63%	1.96B
1102	HEPS	D-Market Elektronik Hizmetler ve Ticaret A.S.	912.80M	2.800	-	1.50B
1103	XNCR	Xencor, Inc.	912.63M	12.78	-2.52%	150.13M
1104	FBYD	Falcon's Beyond Global, Inc.	911.02M	6.89	14.26%	9.67M
1105	BJRI	BJ's Restaurants, Inc.	910.49M	43.08	-1.64%	1.39B
1106	LAES	SEALSQ Corp	909.71M	4.920	-5.02%	10.98M
1107	PSNL	Personalis, Inc.	903.14M	10.17	-9.60%	69.10M
1108	CCCX	Churchill Capital Corp X	903.07M	17.35	-0.12%	-
1109	HFWA	Heritage Financial Corporation	902.75M	26.58	-5.54%	244.17M
1110	HBNC	Horizon Bancorp, Inc.	897.21M	17.60	-5.53%	-79.17M
1111	AMWD	American Woodmark Corporation	895.13M	61.44	-4.12%	1.60B
1112	SCSC	ScanSource, Inc.	893.28M	40.69	-1.83%	3.00B
1113	BFST	Business First Bancshares, Inc.	891.62M	27.26	-3.23%	312.76M
1114	JANX	Janux Therapeutics, Inc.	890.79M	14.81	-2.18%	10.00M
1115	PCRX	Pacira BioSciences, Inc.	889.25M	20.67	-0.48%	716.79M
1116	RR	Richtech Robotics Inc.	888.35M	4.130	-5.49%	5.05M
1117	BRCB	Black Rock Coffee Bar, Inc.	884.49M	17.67	-1.83%	189.49M
1118	SCHL	Scholastic Corporation	883.59M	34.73	-1.25%	1.62B
1119	INMD	InMode Ltd.	881.77M	13.95	-0.92%	364.49M
1120	GERN	Geron Corporation	880.93M	1.380	-2.13%	183.40M
1121	LIND	Lindblad Expeditions Holdings, Inc.	879.73M	15.91	-3.05%	736.45M
1122	MBWM	Mercantile Bank Corporation	878.30M	51.12	-4.11%	238.45M
1123	ESQ	Esquire Financial Holdings, Inc.	876.76M	108.17	-2.05%	136.89M
1124	UFCS	United Fire Group, Inc.	876.42M	34.35	-2.50%	1.35B
1125	ITRN	Ituran Location and Control Ltd.	875.32M	44.00	-0.23%	348.41M
1126	YDES	YD Bio Limited	869.15M	12.36	0.49%	510.36K
1127	GDRX	GoodRx Holdings, Inc.	868.95M	2.560	-0.39%	800.65M
1128	FWRD	Forward Air Corporation	868.39M	27.75	-2.53%	2.50B
1129	CFFN	Capitol Federal Financial, Inc.	868.01M	6.75	-3.16%	200.29M
1130	HBT	HBT Financial, Inc.	866.58M	27.57	-3.47%	233.26M
1131	ATLC	Atlanticus Holdings Corporation	863.22M	57.01	-6.08%	498.50M
1132	HAFC	Hanmi Financial Corporation	860.30M	28.98	-2.00%	246.35M
1133	FLGT	Fulgent Genetics, Inc.	859.98M	27.82	-1.24%	315.55M
1134	AEHR	Aehr Test Systems, Inc.	858.79M	28.04	-9.29%	53.25M
1135	JBSS	John B. Sanfilippo & Son, Inc.	858.53M	73.73	-0.99%	1.13B
1136	PRCH	Porch Group, Inc.	856.67M	8.13	-3.10%	442.48M
1137	LINC	Lincoln Educational Services Corporation	855.11M	27.04	-1.89%	494.74M
1138	TREE	LendingTree, Inc.	852.64M	62.37	-7.59%	1.06B
1139	DRUG	Bright Minds Biosciences Inc.	851.32M	87.00	-3.75%	-
1140	IRWD	Ironwood Pharmaceuticals, Inc.	850.81M	5.23	-2.97%	338.99M
1141	EVER	EverQuote, Inc.	850.00M	23.64	-3.31%	644.66M
1142	KRUS	Kura Sushi USA, Inc.	846.35M	69.88	-2.71%	291.76M
1143	CRESY	Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria	846.06M	12.62	-1.17%	702.65M
1144	OMER	Omeros Corporation	845.84M	11.93	-1.81%	-
1145	VALN	Valneva SE	837.21M	9.77	-5.15%	211.09M
1146	APOG	Apogee Enterprises, Inc.	835.88M	38.89	-1.89%	1.40B
1147	AHG	Akso Health Group	833.31M	1.580	3.61%	14.78M
1148	RPD	Rapid7, Inc.	832.26M	12.71	-2.98%	858.67M
1149	WOOF	Petco Health and Wellness Company, Inc.	829.67M	2.950	1.37%	6.00B
1150	ARVN	Arvinas, Inc.	827.85M	12.89	2.55%	312.30M
1151	CBLL	CeriBell, Inc.	827.60M	22.34	-1.56%	82.81M
1152	SLRC	SLR Investment Corp.	825.41M	15.13	-1.05%	219.67M
1153	HTLD	Heartland Express, Inc.	818.62M	10.57	-1.31%	868.93M
1154	QNST	QuinStreet, Inc.	817.79M	14.41	-4.76%	1.10B
1155	FSBC	Five Star Bancorp	816.88M	38.23	-3.94%	141.93M
1156	GPRE	Green Plains Inc.	816.37M	11.69	-1.52%	2.25B
1157	EGBN	Eagle Bancorp, Inc.	816.37M	26.89	-3.55%	3.97M
1158	MATW	Matthews International Corporation	815.78M	26.50	-5.26%	1.50B
1159	ENGN	enGene Holdings Inc.	815.20M	12.17	14.38%	-
1160	VINP	Vinci Compass Investments Ltd.	810.16M	12.81	0.20%	180.69M
1161	KALV	KalVista Pharmaceuticals, Inc.	809.75M	16.02	-3.14%	1.43M
1162	RJET	Republic Airways Holdings Inc.	809.49M	17.26	-2.49%	1.60B
1163	DSP	Viant Technology Inc.	798.53M	12.79	0.31%	324.13M
1164	FOXF	Fox Factory Holding Corp.	797.57M	19.08	-1.19%	1.46B
1165	BLDP	Ballard Power Systems Inc.	794.93M	2.640	-0.75%	90.25M
1166	CTLP	Cantaloupe, Inc.	792.98M	10.76	-0.46%	312.57M
1167	SWIM	Latham Group, Inc.	792.09M	6.79	-0.73%	533.24M
1168	CCNE	CNB Financial Corporation	791.70M	27.09	-3.83%	227.92M
1169	INNV	InnovAge Holding Corp.	791.02M	5.81	-2.19%	884.66M
1170	HTBK	Heritage Commerce Corp	789.82M	12.87	-3.74%	195.65M
1171	APEI	American Public Education, Inc.	789.77M	43.67	-0.11%	654.64M
1172	SENEA	Seneca Foods Corporation	788.31M	115.17	-1.60%	1.61B
1173	BIOA	BioAge Labs, Inc.	785.36M	18.81	-0.48%	5.92M
1174	MPLT	MapLight Therapeutics, Inc.	784.67M	17.94	-3.44%	-
1175	PRME	Prime Medicine, Inc.	784.28M	4.430	-5.24%	5.98M
1176	ABUS	Arbutus Biopharma Corporation	780.84M	4.060	-2.40%	14.61M
1177	MDXG	MiMedx Group, Inc.	779.02M	5.26	-2.95%	393.44M
1178	PACB	Pacific Biosciences of California, Inc.	778.92M	2.580	-3.37%	154.58M
1179	REAX	The Real Brokerage Inc.	776.15M	3.680	0.55%	1.81B
1180	AXG	Solowin Holdings	773.52M	4.110	-3.29%	7.66M
1181	SENEB	Seneca Foods Corporation	773.42M	116.00	-1.57%	1.61B
1182	TRST	TrustCo Bank Corp NY	773.26M	42.89	-5.86%	186.32M
1183	CAC	Camden National Corporation	770.98M	45.56	-4.27%	215.17M
1184	WYFI	WhiteFiber, Inc.	769.41M	20.11	2.13%	70.20M
1185	HIVE	HIVE Digital Technologies Ltd.	764.16M	3.220	4.89%	193.25M
1186	ADTN	ADTRAN Holdings, Inc.	762.61M	9.55	-3.54%	1.04B
1187	ERII	Energy Recovery, Inc.	757.50M	14.30	-2.26%	135.19M
1188	CCBG	Capital City Bank Group, Inc.	756.32M	44.33	-3.92%	246.43M
1189	NKTR	Nektar Therapeutics	754.88M	37.11	1.59%	62.60M
1190	IIIV	i3 Verticals, Inc.	753.09M	24.25	-1.98%	213.16M
1191	MPB	Mid Penn Bancorp, Inc.	751.34M	32.63	-5.17%	208.87M
1192	KURA	Kura Oncology, Inc.	750.96M	8.63	-5.06%	104.03M
1193	JBIO	Jade Biosciences, Inc.	750.10M	16.31	-4.20%	-
1194	NBBK	NB Bancorp, Inc.	748.85M	20.40	-1.26%	189.48M
1195	ADAM	Adamas Trust, Inc.	748.65M	8.29	-0.48%	216.78M
1196	THFF	First Financial Corporation	742.09M	62.62	-4.19%	250.76M
1197	ESPR	Esperion Therapeutics, Inc.	739.25M	3.140	-0.95%	303.80M
1198	FIP	FTAI Infrastructure Inc.	738.47M	6.35	1.60%	439.77M
1199	CGEM	Cullinan Therapeutics, Inc.	738.45M	12.50	-0.56%	-
1200	TH	Target Hospitality Corp.	737.37M	7.39	-3.52%	314.55M
1201	UDMY	Udemy, Inc.	736.67M	5.10	0.20%	795.80M
1202	SIBN	SI-BONE, Inc.	728.97M	16.80	-0.71%	193.58M
1203	GDYN	Grid Dynamics Holdings, Inc.	728.48M	8.59	-2.39%	405.96M
1204	ECX	ECARX Holdings Inc.	727.57M	2.100	-	822.66M
1205	ADSE	ADS-TEC Energy PLC	727.48M	12.10	-5.62%	53.28M
1206	SLS	SELLAS Life Sciences Group, Inc.	725.40M	4.260	-5.54%	-
1207	GDEN	Golden Entertainment, Inc.	722.24M	27.59	0.95%	643.49M
1208	UXIN	Uxin Limited	721.59M	3.500	-5.15%	395.81M
1209	KE	Kimball Electronics, Inc.	720.90M	29.62	-4.36%	1.48B
1210	ATXS	Astria Therapeutics, Inc.	718.13M	12.58	-	706.00K
1211	AIOT	PowerFleet, Inc.	717.26M	5.39	-2.36%	425.87M
1212	FDUS	Fidus Investment Corporation	713.98M	19.60	-0.46%	151.18M
1213	GYRE	Gyre Therapeutics, Inc.	713.49M	7.82	-2.86%	107.27M
1214	IBCP	Independent Bank Corporation	713.15M	34.72	-1.89%	219.52M
1215	PLAY	Dave & Buster's Entertainment, Inc.	712.33M	20.54	-0.72%	2.11B
1216	SATL	Satellogic Inc.	711.20M	5.25	15.13%	14.68M
1217	FULC	Fulcrum Therapeutics, Inc.	709.18M	10.75	-2.71%	80.00M
1218	ORRF	Orrstown Financial Services, Inc.	705.86M	36.19	-3.85%	247.30M
1219	AIP	Arteris, Inc.	705.49M	16.15	-4.72%	65.93M
1220	BBNX	Beta Bionics, Inc.	702.63M	15.96	-3.33%	88.57M
1221	AMSF	AMERISAFE, Inc.	702.43M	37.14	-2.57%	309.75M
1222	RGNX	REGENXBIO Inc.	698.09M	13.79	-13.70%	161.32M
1223	MCBS	MetroCity Bankshares, Inc.	695.62M	27.30	-4.61%	147.35M
1224	DGICB	Donegal Group Inc.	694.39M	15.26	-3.66%	987.83M
1225	CMPS	COMPASS Pathways plc	688.44M	7.17	0.56%	-
1226	BGM	BGM Group Ltd.	684.33M	3.770	-2.58%	25.10M
1227	BTBT	Bit Digital, Inc.	682.68M	2.110	-	105.70M
1228	TATT	TAT Technologies Ltd.	680.43M	52.54	0.71%	172.53M
1229	RDVT	Red Violet, Inc.	679.19M	48.07	-3.82%	86.43M
1230	HIFS	Hingham Institution for Savings	676.65M	310.07	-2.03%	102.78M
1231	SMBC	Southern Missouri Bancorp, Inc.	676.14M	60.68	-4.99%	182.78M
